country,date,orderedDays,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Sweden,2021-02-01,51,SE,60.128161,18.643501,322971,288307,34664,2683,12773,3.2,2.85,0.34,1321,Pfizer/BioNTech
Sweden,2021-02-02,52,SE,60.128161,18.643501,322971,288307,34664,2683,12976,3.2,2.85,0.34,901,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-03,53,SE,60.128161,18.643501,322971,288307,34664,2683,13178,3.2,2.85,0.34,2756,"EpiVacCorona, Sputnik V"
Sweden,2021-02-04,54,SE,60.128161,18.643501,322971,288307,34664,2683,13381,3.2,2.85,0.34,15563,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Sweden,2021-02-05,55,SE,60.128161,18.643501,322971,288307,34664,2683,13583,3.2,2.85,0.34,772,"Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-06,56,SE,60.128161,18.643501,322971,288307,34664,2683,13786,3.2,2.85,0.34,1728,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-07,57,SE,60.128161,18.643501,420891,332337,88554,2683,13989,4.17,3.29,0.88,2208,"Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-08,58,SE,60.128161,18.643501,420891,332337,88554,2683,14308,4.17,3.29,0.88,2649,"Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-09,59,SE,60.128161,18.643501,420891,332337,88554,2683,14628,4.17,3.29,0.88,2377,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Sweden,2021-02-10,60,SE,60.128161,18.643501,420891,332337,88554,2683,14948,4.17,3.29,0.88,4821,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Sweden,2021-02-11,61,SE,60.128161,18.643501,420891,332337,88554,2683,15268,4.17,3.29,0.88,3137,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-12,62,SE,60.128161,18.643501,420891,332337,88554,2683,15587,4.17,3.29,0.88,3234,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Sweden,2021-02-13,63,SE,60.128161,18.643501,420891,332337,88554,2683,15907,4.17,3.29,0.88,2852,Sputnik V
Sweden,2021-02-14,64,SE,60.128161,18.643501,534480,378347,156133,2683,16227,5.29,3.75,1.55,638,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-15,65,SE,60.128161,18.643501,534480,378347,156133,2683,17006,5.29,3.75,1.55,17186,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-16,66,SE,60.128161,18.643501,534480,378347,156133,2683,17786,5.29,3.75,1.55,2168,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-17,67,SE,60.128161,18.643501,534480,378347,156133,2683,18565,5.29,3.75,1.55,253,"Pfizer/BioNTech, Sinovac"
Sweden,2021-02-18,68,SE,60.128161,18.643501,534480,378347,156133,2683,19344,5.29,3.75,1.55,695,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Sweden,2021-02-19,69,SE,60.128161,18.643501,534480,378347,156133,2683,20123,5.29,3.75,1.55,28,Pfizer/BioNTech
Sweden,2021-02-20,70,SE,60.128161,18.643501,534480,378347,156133,2683,20903,5.29,3.75,1.55,5596,Pfizer/BioNTech
Sweden,2021-02-21,71,SE,60.128161,18.643501,686254,448583,237671,2683,21682,6.8,4.44,2.35,2221,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-22,72,SE,60.128161,18.643501,686254,448583,237671,2683,21583,6.8,4.44,2.35,1107,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-23,73,SE,60.128161,18.643501,686254,448583,237671,2683,21485,6.8,4.44,2.35,846,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-24,74,SE,60.128161,18.643501,686254,448583,237671,2683,21386,6.8,4.44,2.35,45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-25,75,SE,60.128161,18.643501,686254,448583,237671,2683,21287,6.8,4.44,2.35,2291,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-26,76,SE,60.128161,18.643501,686254,448583,237671,2683,21188,6.8,4.44,2.35,8927,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-02-27,77,SE,60.128161,18.643501,686254,448583,237671,2683,21090,6.8,4.44,2.35,2855,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Sweden,2021-02-28,78,SE,60.128161,18.643501,833191,544951,288240,2683,20991,8.25,5.4,2.85,776,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-01,79,SE,60.128161,18.643501,833191,544951,288240,2683,21655,8.25,5.4,2.85,284,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-02,80,SE,60.128161,18.643501,833191,544951,288240,2683,22319,8.25,5.4,2.85,9112,"Moderna, Pfizer/BioNTech"
Sweden,2021-03-03,81,SE,60.128161,18.643501,833191,544951,288240,2683,22983,8.25,5.4,2.85,517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-04,82,SE,60.128161,18.643501,833191,544951,288240,2683,23647,8.25,5.4,2.85,214,Pfizer/BioNTech
Sweden,2021-03-05,83,SE,60.128161,18.643501,833191,544951,288240,2683,24312,8.25,5.4,2.85,35,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-06,84,SE,60.128161,18.643501,833191,544951,288240,2683,24976,8.25,5.4,2.85,1120,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-07,85,SE,60.128161,18.643501,1012669,687811,324858,2683,25640,10.03,6.81,3.22,1050,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-08,86,SE,60.128161,18.643501,1012669,687811,324858,2683,24298,10.03,6.81,3.22,1731,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Sweden,2021-03-09,87,SE,60.128161,18.643501,1012669,687811,324858,2683,22957,10.03,6.81,3.22,2843,Pfizer/BioNTech
Sweden,2021-03-10,88,SE,60.128161,18.643501,1012669,687811,324858,2683,21615,10.03,6.81,3.22,3447,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-11,89,SE,60.128161,18.643501,1012669,687811,324858,2683,20274,10.03,6.81,3.22,665,"Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-12,90,SE,60.128161,18.643501,1093915,758884,335031,2683,18932,10.83,7.51,3.32,8233,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-13,91,SE,60.128161,18.643501,1093915,758884,335031,2683,19129,10.83,7.51,3.32,1584,"Moderna, Pfizer/BioNTech"
Sweden,2021-03-14,92,SE,60.128161,18.643501,1093915,758884,335031,2683,19326,10.83,7.51,3.32,315,Pfizer/BioNTech
Sweden,2021-03-15,93,SE,60.128161,18.643501,1093915,758884,335031,2683,20865,10.83,7.51,3.32,4204,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-16,94,SE,60.128161,18.643501,1201988,843974,358014,2683,22403,11.9,8.36,3.54,4596,"EpiVacCorona, Sputnik V"
Sweden,2021-03-17,95,SE,60.128161,18.643501,1223422,861525,361897,21434,23144,12.11,8.53,3.58,428,"Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-18,96,SE,60.128161,18.643501,1255364,883561,371803,31942,25385,12.43,8.75,3.68,5663,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Sweden,2021-03-19,97,SE,60.128161,18.643501,1293923,910425,383498,38559,28573,12.81,9.01,3.8,1523,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-01-24,43,CH,46.818188,8.227512,197231,910425,383498,38559,28573,2.28,9.01,3.8,2211,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-01-25,44,CH,46.818188,8.227512,204757,910425,383498,7526,7526,2.37,9.01,3.8,361,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021-01-26,45,CH,46.818188,8.227512,213038,910425,383498,8281,7904,2.46,9.01,3.8,1715,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Switzerland,2021-01-27,46,CH,46.818188,8.227512,259222,910425,383498,46184,20664,3,9.01,3.8,223,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-01-28,47,CH,46.818188,8.227512,268340,910425,383498,9118,17777,3.1,9.01,3.8,530,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Switzerland,2021-01-29,48,CH,46.818188,8.227512,276352,910425,383498,8012,15824,3.19,9.01,3.8,189,Sputnik V
Switzerland,2021-01-30,49,CH,46.818188,8.227512,277628,910425,383498,1276,13400,3.21,9.01,3.8,1959,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-01-31,50,CH,46.818188,8.227512,314251,910425,383498,36623,16717,3.63,9.01,3.8,2089,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-01,51,CH,46.818188,8.227512,321404,910425,383498,7153,16664,3.71,9.01,3.8,7322,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-02,52,CH,46.818188,8.227512,329382,910425,383498,7978,16621,3.81,9.01,3.8,2612,"Pfizer/BioNTech, Sinovac"
Switzerland,2021-02-03,53,CH,46.818188,8.227512,369464,910425,383498,40082,15749,4.27,9.01,3.8,1061,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Switzerland,2021-02-04,54,CH,46.818188,8.227512,378037,910425,383498,8573,15671,4.37,9.01,3.8,1077,Pfizer/BioNTech
Switzerland,2021-02-05,55,CH,46.818188,8.227512,385912,910425,383498,7875,15651,4.46,9.01,3.8,650,Pfizer/BioNTech
Switzerland,2021-02-06,56,CH,46.818188,8.227512,387094,910425,383498,1182,15638,4.47,9.01,3.8,6337,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-07,57,CH,46.818188,8.227512,413120,910425,383498,26026,14124,4.77,9.01,3.8,5552,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-08,58,CH,46.818188,8.227512,422332,910425,383498,9212,14418,4.88,9.01,3.8,3257,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-09,59,CH,46.818188,8.227512,432142,910425,383498,9810,14680,4.99,9.01,3.8,2300,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-10,60,CH,46.818188,8.227512,481855,910425,383498,49713,16056,5.57,9.01,3.8,627,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-11,61,CH,46.818188,8.227512,492594,910425,383498,10739,16365,5.69,9.01,3.8,2218,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-12,62,CH,46.818188,8.227512,504318,910425,383498,11724,16915,5.83,9.01,3.8,2518,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Switzerland,2021-02-13,63,CH,46.818188,8.227512,506785,910425,383498,2467,17099,5.86,9.01,3.8,77,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-14,64,CH,46.818188,8.227512,541962,440012,101950,35177,18406,6.26,5.08,1.18,2496,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-15,65,CH,46.818188,8.227512,553276,445639,107637,11314,18706,6.39,5.15,1.24,15,"Moderna, Pfizer/BioNTech"
Switzerland,2021-02-16,66,CH,46.818188,8.227512,565959,451866,114093,12683,19117,6.54,5.22,1.32,176,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-17,67,CH,46.818188,8.227512,611649,474489,137160,45690,18542,7.07,5.48,1.58,6247,Pfizer/BioNTech
Switzerland,2021-02-18,68,CH,46.818188,8.227512,625455,480698,144757,13806,18980,7.23,5.55,1.67,7281,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-19,69,CH,46.818188,8.227512,636996,485184,151812,11541,18954,7.36,5.61,1.75,4037,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-20,70,CH,46.818188,8.227512,639629,485784,153845,2633,18978,7.39,5.61,1.78,30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-21,71,CH,46.818188,8.227512,673329,500499,172830,33700,18767,7.78,5.78,2,36,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Switzerland,2021-02-22,72,CH,46.818188,8.227512,682540,503641,178899,9211,18466,7.89,5.82,2.07,583,Pfizer/BioNTech
Switzerland,2021-02-23,73,CH,46.818188,8.227512,693942,507937,186005,11402,18283,8.02,5.87,2.15,130,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-24,74,CH,46.818188,8.227512,748065,527579,220486,54123,19488,8.64,6.1,2.55,4266,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-25,75,CH,46.818188,8.227512,758658,530934,227724,10593,19029,8.77,6.13,2.63,2825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-02-26,76,CH,46.818188,8.227512,768217,534125,234092,9559,18746,8.88,6.17,2.7,545,"Moderna, Pfizer/BioNTech"
Switzerland,2021-02-27,77,CH,46.818188,8.227512,769853,534851,235002,1636,18603,8.9,6.18,2.72,4065,Pfizer/BioNTech
Switzerland,2021-02-28,78,CH,46.818188,8.227512,805913,546753,259160,36060,18941,9.31,6.32,2.99,556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-01,79,CH,46.818188,8.227512,816783,552475,264308,10870,19178,9.44,6.38,3.05,456,"EpiVacCorona, Sputnik V"
Switzerland,2021-03-02,80,CH,46.818188,8.227512,828060,558626,269434,11277,19160,9.57,6.45,3.11,6678,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-03,81,CH,46.818188,8.227512,882768,582887,299881,54708,19243,10.2,6.73,3.46,449,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-04,82,CH,46.818188,8.227512,895314,590086,305228,12546,19522,10.34,6.82,3.53,2860,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-05,83,CH,46.818188,8.227512,905261,596122,309139,9947,19578,10.46,6.89,3.57,2578,"Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-06,84,CH,46.818188,8.227512,906856,597228,309628,1595,19572,10.48,6.9,3.58,3398,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Switzerland,2021-03-07,85,CH,46.818188,8.227512,949104,617305,331799,42248,20456,10.97,7.13,3.83,290,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Switzerland,2021-03-08,86,CH,46.818188,8.227512,958919,623316,335603,9815,20305,11.08,7.2,3.88,1559,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-09,87,CH,46.818188,8.227512,970077,630249,339828,11158,20288,11.21,7.28,3.93,854,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Switzerland,2021-03-10,88,CH,46.818188,8.227512,1035374,666893,368481,65297,21801,11.96,7.71,4.26,2985,Sputnik V
Switzerland,2021-03-11,89,CH,46.818188,8.227512,1047492,674496,372996,12118,21740,12.1,7.79,4.31,15309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-12,90,CH,46.818188,8.227512,1059471,681455,378016,11979,22030,12.24,7.87,4.37,848,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-13,91,CH,46.818188,8.227512,1061402,682486,378916,1931,22078,12.26,7.89,4.38,1528,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Switzerland,2021-03-14,92,CH,46.818188,8.227512,1098268,704151,394117,36866,21309,12.69,8.14,4.55,2216,"Pfizer/BioNTech, Sinovac"
Switzerland,2021-03-15,93,CH,46.818188,8.227512,1110039,710040,399999,11771,21589,12.83,8.2,4.62,2649,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Switzerland,2021-03-16,94,CH,46.818188,8.227512,1122641,716159,406482,12602,21795,12.97,8.27,4.7,2391,Pfizer/BioNTech
Switzerland,2021-03-17,95,CH,46.818188,8.227512,1176875,744681,432194,54234,20214,13.6,8.6,4.99,4762,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-02-27,77,TH,15.870032,100.992541,0,0,432194,54234,20214,0,0,4.99,3163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-02-28,78,TH,15.870032,100.992541,0,0,432194,54234,160,0,0,4.99,3146,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-01,79,TH,15.870032,100.992541,319,319,432194,54234,160,0,0,4.99,2712,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-02,80,TH,15.870032,100.992541,7262,7262,432194,6943,2421,0.01,0.01,4.99,483,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-03,81,TH,15.870032,100.992541,7262,7262,432194,6943,2639,0.01,0.01,4.99,18788,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-04,82,TH,15.870032,100.992541,7262,7262,432194,6943,2770,0.01,0.01,4.99,2125,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Thailand,2021-03-05,83,TH,15.870032,100.992541,7262,7262,432194,6943,2858,0.01,0.01,4.99,294,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-06,84,TH,15.870032,100.992541,7262,7262,432194,6943,2920,0.01,0.01,4.99,695,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-07,85,TH,15.870032,100.992541,7262,7262,432194,6943,3368,0.01,0.01,4.99,334,"Moderna, Pfizer/BioNTech"
Thailand,2021-03-08,86,TH,15.870032,100.992541,7262,7262,432194,6943,3816,0.01,0.01,4.99,5718,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-09,87,TH,15.870032,100.992541,7262,7262,432194,6943,3295,0.01,0.01,4.99,2338,Pfizer/BioNTech
Thailand,2021-03-10,88,TH,15.870032,100.992541,33621,33621,432194,6943,3295,0.05,0.05,4.99,1186,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-11,89,TH,15.870032,100.992541,33621,33621,432194,6943,3787,0.05,0.05,4.99,911,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-12,90,TH,15.870032,100.992541,33621,33621,432194,6943,4279,0.05,0.05,4.99,45,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Thailand,2021-03-13,91,TH,15.870032,100.992541,53842,53842,432194,6943,4772,0.08,0.08,4.99,2002,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Tunisia,2021-03-12,90,TN,33.886917,9.537499,0,0,432194,6943,97,0,0,4.99,8840,Pfizer/BioNTech
Tunisia,2021-03-13,91,TN,33.886917,9.537499,743,743,432194,743,743,0.01,0.01,4.99,2746,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Tunisia,2021-03-14,92,TN,33.886917,9.537499,2076,2076,432194,1333,1038,0.02,0.02,4.99,326,"Oxford/AstraZeneca, Pfizer/BioNTech"
Tunisia,2021-03-15,93,TN,33.886917,9.537499,2555,2555,432194,479,852,0.02,0.02,4.99,9191,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Tunisia,2021-03-16,94,TN,33.886917,9.537499,2555,2555,432194,479,908,0.02,0.02,4.99,739,"Moderna, Pfizer/BioNTech"
Tunisia,2021-03-17,95,TN,33.886917,9.537499,2555,2555,432194,479,942,0.02,0.02,4.99,243,Pfizer/BioNTech
Tunisia,2021-03-18,96,TN,33.886917,9.537499,2555,2555,432194,479,964,0.02,0.02,4.99,43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Tunisia,2021-03-19,97,TN,33.886917,9.537499,6861,6861,432194,479,980,0.06,0.06,4.99,1768,"EpiVacCorona, Sputnik V"
Tunisia,2021-03-20,98,TN,33.886917,9.537499,6861,6861,432194,479,1276,0.06,0.06,4.99,947,"Oxford/AstraZeneca, Pfizer/BioNTech"
Tunisia,2021-03-21,99,TN,33.886917,9.537499,12496,12496,432194,479,1489,0.11,0.11,4.99,705,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-13,32,TR,38.963745,35.243322,0,12496,432194,479,1489,0,0.11,4.99,2150,"Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-14,33,TR,38.963745,35.243322,279452,12496,432194,279452,279452,0.33,0.11,4.99,2572,"Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-15,34,TR,38.963745,35.243322,616652,12496,432194,337200,308326,0.73,0.11,4.99,3582,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Turkey,2021-01-16,35,TR,38.963745,35.243322,676903,12496,432194,60251,225634,0.8,0.11,4.99,1692,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Turkey,2021-01-17,36,TR,38.963745,35.243322,706451,12496,432194,29548,176613,0.84,0.11,4.99,632,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-18,37,TR,38.963745,35.243322,832412,12496,432194,125961,166482,0.99,0.11,4.99,8056,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Turkey,2021-01-19,38,TR,38.963745,35.243322,950635,12496,432194,118223,158439,1.13,0.11,4.99,1385,Sputnik V
Turkey,2021-01-20,39,TR,38.963745,35.243322,1052493,12496,432194,101858,150356,1.25,0.11,4.99,343,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-21,40,TR,38.963745,35.243322,1120258,12496,432194,67765,120115,1.33,0.11,4.99,4204,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-22,41,TR,38.963745,35.243322,1202212,12496,432194,81954,83651,1.43,0.11,4.99,4758,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-23,42,TR,38.963745,35.243322,1226883,12496,432194,24671,78569,1.45,0.11,4.99,572,"Pfizer/BioNTech, Sinovac"
Turkey,2021-01-24,43,TR,38.963745,35.243322,1244653,12496,432194,17770,76886,1.48,0.11,4.99,5521,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Turkey,2021-01-25,44,TR,38.963745,35.243322,1302753,12496,432194,58100,67192,1.54,0.11,4.99,1523,Pfizer/BioNTech
Turkey,2021-01-26,45,TR,38.963745,35.243322,1410273,12496,432194,107520,65663,1.67,0.11,4.99,1858,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-27,46,TR,38.963745,35.243322,1522580,12496,432194,112307,67155,1.81,0.11,4.99,327,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-28,47,TR,38.963745,35.243322,1697575,12496,432194,174995,82474,2.01,0.11,4.99,1719,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-29,48,TR,38.963745,35.243322,1928351,12496,432194,230776,103734,2.29,0.11,4.99,221,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-30,49,TR,38.963745,35.243322,1960860,12496,432194,32509,104854,2.32,0.11,4.99,593,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-01-31,50,TR,38.963745,35.243322,1986237,12496,432194,25377,105941,2.36,0.11,4.99,153,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-01,51,TR,38.963745,35.243322,2136299,12496,432194,150062,119078,2.53,0.11,4.99,1887,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Turkey,2021-02-02,52,TR,38.963745,35.243322,2229233,12496,432194,92934,116994,2.64,0.11,4.99,2040,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-03,53,TR,38.963745,35.243322,2343280,12496,432194,114047,117243,2.78,0.11,4.99,7285,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-04,54,TR,38.963745,35.243322,2500806,12496,432194,157526,114747,2.97,0.11,4.99,2633,"Moderna, Pfizer/BioNTech"
Turkey,2021-02-05,55,TR,38.963745,35.243322,2559802,12496,432194,58996,90207,3.04,0.11,4.99,754,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-06,56,TR,38.963745,35.243322,2601717,12496,432194,41915,91551,3.08,0.11,4.99,1023,Pfizer/BioNTech
Turkey,2021-02-07,57,TR,38.963745,35.243322,2610496,12496,432194,8779,89180,3.1,0.11,4.99,665,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-08,58,TR,38.963745,35.243322,2664203,12496,432194,53707,75415,3.16,0.11,4.99,5968,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-09,59,TR,38.963745,35.243322,2732709,12496,432194,68506,71925,3.24,0.11,4.99,3783,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-10,60,TR,38.963745,35.243322,2795116,12496,432194,62407,64548,3.31,0.11,4.99,3019,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Turkey,2021-02-11,61,TR,38.963745,35.243322,2846125,12496,432194,51009,49331,3.37,0.11,4.99,2093,Pfizer/BioNTech
Turkey,2021-02-12,62,TR,38.963745,35.243322,3404354,3067822,336532,558229,120650,4.04,3.64,0.4,627,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Turkey,2021-02-13,63,TR,38.963745,35.243322,3709896,3253005,456891,305542,158311,4.4,3.86,0.54,2292,"Oxford/AstraZeneca, Pfizer/BioNTech"
