country,isoCode,date,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Faeroe Islands,FRO,2021-02-07,4657,4051,606,1345,80,9.53,8.29,1.24,1637,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-08,4783,4098,685,1345,77,9.79,8.39,1.4,1576,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-09,4783,4098,685,1345,106,9.79,8.39,1.4,2169,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-10,5355,4134,1221,1345,135,10.96,8.46,2.5,2763,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-11,5355,4134,1221,1345,128,10.96,8.46,2.5,2619,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-12,5355,4134,1221,1345,120,10.96,8.46,2.5,2456,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-13,5355,4134,1221,1345,112,10.96,8.46,2.5,2292,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-14,5355,4134,1221,1345,108,10.96,8.46,2.5,2210,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-15,5355,4134,1221,1345,103,10.96,8.46,2.5,2108,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-16,5355,4134,1221,1345,66,10.96,8.46,2.5,1351,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-17,5355,4134,1221,1345,30,10.96,8.46,2.5,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-18,5355,4134,1221,1345,30,10.96,8.46,2.5,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-19,5355,4134,1221,1345,30,10.96,8.46,2.5,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-20,5355,4134,1221,1345,30,10.96,8.46,2.5,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-21,5682,4167,1515,1345,30,11.63,8.53,3.1,614,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-22,5682,4167,1515,1345,67,11.63,8.53,3.1,1371,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-23,6259,4172,2087,1345,104,12.81,8.54,4.27,2128,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-24,6713,4190,2523,454,164,13.74,8.57,5.16,3356,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-25,6713,4190,2523,454,167,13.74,8.57,5.16,3418,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-26,6713,4190,2523,454,169,13.74,8.57,5.16,3459,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-27,6713,4190,2523,454,172,13.74,8.57,5.16,3520,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-02-28,6713,4190,2523,454,174,13.74,8.57,5.16,3561,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-01,6713,4190,2523,454,140,13.74,8.57,5.16,2865,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-02,6713,4190,2523,454,105,13.74,8.57,5.16,2149,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-03,7041,4211,2830,454,47,14.41,8.62,5.79,962,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-04,7394,4238,3156,353,91,15.13,8.67,6.46,1862,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-05,7563,4251,3312,169,108,15.48,8.7,6.78,2210,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-06,7925,4251,3674,362,153,16.22,8.7,7.52,3131,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-07,7925,4251,3674,362,157,16.22,8.7,7.52,3213,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-08,8068,4260,3808,362,160,16.51,8.72,7.79,3274,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-09,8068,4260,3808,362,181,16.51,8.72,7.79,3704,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-10,8068,4260,3808,362,201,16.51,8.72,7.79,4113,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-11,8068,4260,3808,362,178,16.51,8.72,7.79,3643,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-12,8832,4901,3931,362,181,18.07,10.03,8.04,3704,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-13,8832,4901,3931,362,134,18.07,10.03,8.04,2742,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-14,8832,4901,3931,362,129,18.07,10.03,8.04,2640,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-15,8832,4901,3931,362,124,18.07,10.03,8.04,2538,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-16,8967,4988,3979,362,101,18.35,10.21,8.14,2067,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-17,9170,5173,3997,203,103,18.77,10.59,8.18,2108,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-18,9342,5309,4033,172,100,19.12,10.86,8.25,2046,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-19,9342,5309,4033,172,76,19.12,10.86,8.25,1555,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-20,9342,5309,4033,172,74,19.12,10.86,8.25,1514,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-21,9342,5309,4033,172,72,19.12,10.86,8.25,1473,"Moderna, Pfizer/BioNTech"
Faeroe Islands,FRO,2021-03-22,9427,5388,4039,172,71,19.29,11.03,8.27,1453,"Moderna, Pfizer/BioNTech"
Falkland Islands,FLK,2021-02-07,0,0,4039,172,71,0,0,8.27,1453,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-08,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-09,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-10,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-11,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-12,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-13,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-14,0,0,4039,172,189,0,0,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-15,1515,1515,4039,172,189,43.5,43.5,8.27,54264,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-16,1515,1515,4039,172,167,43.5,43.5,8.27,47947,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-17,1515,1515,4039,172,144,43.5,43.5,8.27,41344,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-18,1515,1515,4039,172,122,43.5,43.5,8.27,35027,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-19,1515,1515,4039,172,99,43.5,43.5,8.27,28424,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-20,1515,1515,4039,172,76,43.5,43.5,8.27,21820,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-21,1515,1515,4039,172,54,43.5,43.5,8.27,15504,Oxford/AstraZeneca
Falkland Islands,FLK,2021-02-22,1732,1732,4039,172,31,49.73,49.73,8.27,8900,Oxford/AstraZeneca
Finland,FIN,2020-12-31,1767,1732,4039,172,31,0.03,49.73,8.27,8900,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-01,1767,1732,4039,172,459,0.03,49.73,8.27,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-02,1767,1732,4039,172,459,0.03,49.73,8.27,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-03,1767,1732,4039,172,459,0.03,49.73,8.27,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-04,3604,1732,4039,172,459,0.07,49.73,8.27,83,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-05,5445,1732,4039,1841,736,0.1,49.73,8.27,133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-06,5445,1732,4039,1841,839,0.1,49.73,8.27,151,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-07,8155,1732,4039,1841,913,0.15,49.73,8.27,165,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-08,11135,1732,4039,2980,1273,0.2,49.73,8.27,230,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-09,11135,1732,4039,2980,1353,0.2,49.73,8.27,244,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-10,11135,1732,4039,2980,1433,0.2,49.73,8.27,259,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-11,14196,1732,4039,2980,1513,0.26,49.73,8.27,273,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-12,17617,1732,4039,3421,1739,0.32,49.73,8.27,314,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-13,23126,1732,4039,5509,2332,0.42,49.73,8.27,421,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-14,33033,1732,4039,9907,3554,0.6,49.73,8.27,641,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-15,43143,1732,4039,10110,4573,0.78,49.73,8.27,825,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-16,43143,1732,4039,10110,4971,0.78,49.73,8.27,897,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-17,43143,1732,4039,10110,5369,0.78,49.73,8.27,969,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-18,54568,1732,4039,10110,5767,0.98,49.73,8.27,1041,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-19,55824,1732,4039,1256,5458,1.01,49.73,8.27,985,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-20,62061,1732,4039,6237,5562,1.12,49.73,8.27,1004,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-21,78300,1732,4039,16239,6467,1.41,49.73,8.27,1167,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-22,91260,1732,4039,12960,6874,1.65,49.73,8.27,1241,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-23,91260,1732,4039,12960,7253,1.65,49.73,8.27,1309,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-24,91260,1732,4039,12960,7633,1.65,49.73,8.27,1378,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-25,110651,106098,4553,12960,8012,2,1.91,0.08,1446,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-26,117007,110047,6960,6356,8740,2.11,1.99,0.13,1577,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-27,126910,117555,9355,9903,9264,2.29,2.12,0.17,1672,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-28,138323,127783,10540,11413,8575,2.5,2.31,0.19,1548,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-29,151790,137551,14239,13467,8647,2.74,2.48,0.26,1561,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-30,162277,144520,17757,10487,9222,2.93,2.61,0.32,1664,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-01-31,162277,144520,17757,10487,8404,2.93,2.61,0.32,1517,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-01,163760,145557,18203,10487,7587,2.96,2.63,0.33,1369,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-02,163973,145770,18203,213,6709,2.96,2.63,0.33,1211,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-03,173372,149951,23421,9399,6637,3.13,2.71,0.42,1198,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-04,193917,159624,34293,20545,7942,3.5,2.88,0.62,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-05,207303,164636,42667,13386,7930,3.74,2.97,0.77,1431,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-06,217844,169194,48650,10541,7938,3.93,3.05,0.88,1433,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-07,220116,170335,49781,2272,8157,3.97,3.07,0.9,1472,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-08,220636,170641,49995,520,8125,3.98,3.08,0.9,1466,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-09,227427,173558,53869,6791,9065,4.1,3.13,0.97,1636,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-10,233775,178005,55770,6348,8629,4.22,3.21,1.01,1557,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-11,247536,187384,60152,13761,7660,4.47,3.38,1.09,1382,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-12,261342,197540,63802,13806,7720,4.72,3.57,1.15,1393,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-13,273115,206283,66832,11773,7896,4.93,3.72,1.21,1425,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-14,276469,209510,66959,3354,8050,4.99,3.78,1.21,1453,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-15,277186,210194,66992,717,8079,5,3.79,1.21,1458,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-16,283926,216463,67463,6740,8071,5.12,3.91,1.22,1457,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-17,298189,229558,68631,14263,9202,5.38,4.14,1.24,1661,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-18,314100,243973,70127,15911,9509,5.67,4.4,1.27,1716,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-19,333631,262145,71486,19531,10327,6.02,4.73,1.29,1864,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-20,349139,276280,72859,15508,10861,6.3,4.99,1.31,1960,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-21,363938,287998,75940,14799,12496,6.57,5.2,1.37,2255,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-22,363938,287998,75940,14799,13036,6.57,5.2,1.37,2353,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-23,363938,287998,75940,14799,12716,6.57,5.2,1.37,2295,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-24,377441,302342,75099,14799,11322,6.81,5.46,1.36,2043,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-25,396861,319559,77302,19420,11823,7.16,5.77,1.4,2134,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-26,426806,347082,79724,29945,13311,7.7,6.26,1.44,2402,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-27,442671,361744,80927,15865,13362,7.99,6.53,1.46,2412,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-02-28,451999,370874,81125,9328,12580,8.16,6.69,1.46,2270,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-01,466538,384476,82062,14539,14014,8.42,6.94,1.48,2529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-02,466538,384476,82062,14539,14877,8.42,6.94,1.48,2685,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-03,487619,404436,83183,14539,15740,8.8,7.3,1.5,2841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-04,509187,425545,83642,21568,16047,9.19,7.68,1.51,2896,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-05,532902,448680,84222,23715,15157,9.62,8.1,1.52,2736,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-06,565456,480647,84809,32554,17541,10.21,8.67,1.53,3166,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-07,565456,480647,84809,32554,16275,10.21,8.67,1.53,2937,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-08,566387,481577,84810,32554,14264,10.22,8.69,1.53,2574,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-09,575749,490735,85014,9362,14096,10.39,8.86,1.53,2544,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-10,600476,515218,85258,24727,16122,10.84,9.3,1.54,2910,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-11,625039,539618,85421,24563,16550,11.28,9.74,1.54,2987,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-12,651289,565463,85826,26250,16912,11.75,10.21,1.55,3052,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-13,674128,587848,86280,22839,15525,12.17,10.61,1.56,2802,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-14,682945,596638,86307,8817,16718,12.33,10.77,1.56,3017,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-15,683782,597471,86311,837,16771,12.34,10.78,1.56,3027,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-16,697411,610873,86538,13629,17380,12.59,11.03,1.56,3137,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-17,723154,636349,86805,25743,17525,13.05,11.48,1.57,3163,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-18,758780,671647,87133,35626,19106,13.69,12.12,1.57,3448,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-19,788536,701203,87333,29756,19607,14.23,12.66,1.58,3539,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-20,812039,724524,87515,23503,19702,14.66,13.08,1.58,3556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-21,819654,732121,87533,7615,19530,14.79,13.21,1.58,3525,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Finland,FIN,2021-03-22,821334,733798,87536,1680,19650,14.82,13.24,1.58,3546,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
